# list of considered genomes \\
# containing 4098 genomes of which 1307 were selected as representants of one genus \\
genus & phylum & fasta \\
Clostridium & Firmicutes & UP000018137\_1262828.fasta \\
Clostridium & Firmicutes & UP000018148\_1262796.fasta \\
Clostridium & Firmicutes & UP000018168\_1263068.fasta \\
Clostridium & Firmicutes & UP000018170\_1262846.fasta \\
Clostridium & Firmicutes & UP000018176\_1262780.fasta \\
Clostridium & Firmicutes & UP000018190\_1262833.fasta \\
Clostridium & Firmicutes & UP000018193\_1262847.fasta \\
Clostridium & Firmicutes & UP000018205\_1262826.fasta \\
Clostridium & Firmicutes & UP000018215\_1351755.fasta \\
Clostridium & Firmicutes & UP000018223\_1262841.fasta \\
Clostridium & Firmicutes & UP000018225\_1262772.fasta \\
Clostridium & Firmicutes & UP000018231\_1262797.fasta \\
Clostridium & Firmicutes & UP000018242\_1262830.fasta \\
Clostridium & Firmicutes & UP000018244\_1262811.fasta \\
Clostridium & Firmicutes & UP000018246\_1263067.fasta \\
Clostridium & Firmicutes & UP000018263\_1262824.fasta \\
Clostridium & Firmicutes & UP000018268\_1262832.fasta \\
Clostridium & Firmicutes & UP000018278\_1262793.fasta \\
Clostridium & Firmicutes & UP000018281\_1262790.fasta \\
Clostridium & Firmicutes & UP000018284\_1262805.fasta \\
Clostridium & Firmicutes & UP000018299\_1262823.fasta \\
Clostridium & Firmicutes & UP000018302\_1262778.fasta \\
Clostridium & Firmicutes & UP000018303\_1262804.fasta \\
Clostridium & Firmicutes & UP000018310\_1262840.fasta \\
Clostridium & Firmicutes & UP000018313\_1262799.fasta \\
Clostridium & Firmicutes & UP000018319\_1262810.fasta \\
Clostridium & Firmicutes & UP000018325\_1262768.fasta \\
Clostridium & Firmicutes & UP000018327\_1262789.fasta \\
Clostridium & Firmicutes & UP000018340\_1262798.fasta \\
Clostridium & Firmicutes & UP000018342\_1262786.fasta \\
Clostridium & Firmicutes & UP000018363\_1262788.fasta \\
Clostridium & Firmicutes & UP000018364\_1262779.fasta \\
Clostridium & Firmicutes & UP000018368\_1263069.fasta \\
Clostridium & Firmicutes & UP000018370\_1262822.fasta \\
Clostridium & Firmicutes & UP000018374\_1262839.fasta \\
Clostridium & Firmicutes & UP000018381\_1262843.fasta \\
Clostridium & Firmicutes & UP000018382\_1262769.fasta \\
Clostridium & Firmicutes & UP000018389\_1262827.fasta \\
Clostridium & Firmicutes & UP000018401\_1262806.fasta \\
Clostridium & Firmicutes & UP000019109\_1294263.fasta \\
Clostridium & Firmicutes & UP000019426\_1216932.fasta \\
Clostridium & Firmicutes & UP000019482\_1408889.fasta \\
Clostridium & Firmicutes & UP000025063\_1230342.fasta \\
Clostridium & Firmicutes & UP000028542\_318464.fasta \\
Clostridium & Firmicutes & UP000030009\_1487921.fasta \\
Clostridium & Firmicutes & UP000030635\_1415775.fasta \\
Clostridium & Firmicutes & UP000030905\_1262449.fasta \\
Clostridium & Firmicutes & UP000031366\_1418104.fasta \\
Clostridium & Firmicutes & UP000032431\_29343.fasta \\
Clostridium & Firmicutes & UP000033604\_1609975.fasta \\
Clostridium & Firmicutes & UP000035704\_84022.fasta \\
Clostridium & Firmicutes & UP000037043\_1121318.fasta \\
Clostridium & Firmicutes & UP000037118\_747377.fasta \\
Clostridium & Firmicutes & UP000037267\_1503.fasta \\
Clostridium & Firmicutes & UP000070539\_36847.fasta \\
Clostridium & Firmicutes & UP000075374\_1121305.fasta \\
Clostridium & Firmicutes & UP000075531\_1121338.fasta \\
Clostridium & Firmicutes & UP000076603\_1121326.fasta \\
Clostridium & Firmicutes & UP000092605\_1121328.fasta \\
Clostridium & Firmicutes & UP000092714\_29363.fasta \\
Clostridium & Firmicutes & UP000093490\_1849176.fasta \\
Clostridium & Firmicutes & UP000094044\_1660094.fasta \\
Clostridium & Firmicutes & UP000094652\_394958.fasta \\
Clostridium & Firmicutes & UP000095488\_1267.fasta \\
Clostridium & Firmicutes & UP000095594\_84024.fasta \\
Clostridium & Firmicutes & UP000175744\_1121290.fasta \\
Clostridium & Firmicutes & UP000182569\_1552.fasta \\
Clostridium & Firmicutes & UP000183952\_1121331.fasta \\
Clostridium & Firmicutes & UP000184035\_1533.fasta \\
Clostridium & Firmicutes & UP000184080\_1121298.fasta \\
Clostridium & Firmicutes & UP000184310\_1121302.fasta \\
Clostridium & Firmicutes & UP000184447\_1121316.fasta \\
Clostridium & Firmicutes & UP000184465\_1121301.fasta \\
Clostridium & Firmicutes & UP000184526\_1121306.fasta \\
Clostridium & Firmicutes & UP000184869\_1776758.fasta \\
Cnuella & Bacteroidetes & UP000184368\_1302690.fasta \\
Cobetia & Gammaproteobacteria & UP000050261\_1716176.fasta \\
Cohnella & Firmicutes & UP000054526\_1590652.fasta \\
Coleofasciculus & Cyanobacteria & UP000003835\_118168.fasta \\
Collimonas & Betaproteobacteria & UP000008392\_1005048.fasta \\
Collinsella & Actinobacteria & UP000003295\_521003.fasta \\
Collinsella & Actinobacteria & UP000003560\_445975.fasta \\
Collinsella & Actinobacteria & UP000004830\_742742.fasta \\
Collinsella & Actinobacteria & UP000017952\_1262851.fasta \\
Collinsella & Actinobacteria & UP000018185\_1262852.fasta \\
Collinsella & Actinobacteria & UP000018358\_1262850.fasta \\
Colwellia & Gammaproteobacteria & UP000000547\_167879.fasta \\
Colwellia & Gammaproteobacteria & UP000065319\_58049.fasta \\
Colwellia & Gammaproteobacteria & UP000070110\_1795872.fasta \\
Colwellia & Gammaproteobacteria & UP000177820\_1816218.fasta \\
Comamonas & Betaproteobacteria & UP000002360\_688245.fasta \\
Commensalibacter & Alphaproteobacteria & UP000005939\_1088868.fasta \\
Conexibacter & Actinobacteria & UP000008229\_469383.fasta \\
Congregibacter & Gammaproteobacteria & UP000019205\_314285.fasta \\
Coprobacillus & Firmicutes & UP000003157\_469596.fasta \\
Coprobacillus & Firmicutes & UP000017960\_1262853.fasta \\
Coprobacillus & Firmicutes & UP000017988\_1262855.fasta \\
Coprobacillus & Firmicutes & UP000017997\_1262857.fasta \\
Coprobacillus & Firmicutes & UP000018196\_1262854.fasta \\
Coprobacillus & Firmicutes & UP000018297\_1262856.fasta \\
Coprococcus & Firmicutes & UP000008798\_717962.fasta \\
Coprococcus & Firmicutes & UP000017949\_1263071.fasta \\
Coprococcus & Firmicutes & UP000017957\_1263070.fasta \\
Coprococcus & Firmicutes & UP000018002\_1262863.fasta \\
Coprothermobacter & Firmicutes & UP000001732\_309798.fasta \\
Coraliomargarita & Verrucomicrobia & UP000000925\_583355.fasta \\
Coraliomargarita & Verrucomicrobia & UP000017918\_1262865.fasta \\
Corallococcus & Acidithiobacillia & UP000007587\_1144275.fasta \\
Corallococcus & Acidithiobacillia & UP000018256\_1262867.fasta \\
Coriobacterium & Actinobacteria & UP000006851\_700015.fasta \\
Corynebacterium & Actinobacteria & UP000000276\_681645.fasta \\
Corynebacterium & Actinobacteria & UP000000492\_662755.fasta \\
Corynebacterium & Actinobacteria & UP000000545\_306537.fasta \\
Corynebacterium & Actinobacteria & UP000000582\_196627.fasta \\
Corynebacterium & Actinobacteria & UP000001409\_196164.fasta \\
Corynebacterium & Actinobacteria & UP000001473\_645127.fasta \\
Corynebacterium & Actinobacteria & UP000001727\_504474.fasta \\
Corynebacterium & Actinobacteria & UP000002077\_548476.fasta \\
Corynebacterium & Actinobacteria & UP000002198\_257309.fasta \\
Corynebacterium & Actinobacteria & UP000004208\_585529.fasta \\
Corynebacterium & Actinobacteria & UP000004218\_553207.fasta \\
Corynebacterium & Actinobacteria & UP000005820\_525268.fasta \\
Corynebacterium & Actinobacteria & UP000006196\_525263.fasta \\
Corynebacterium & Actinobacteria & UP000006237\_548478.fasta \\
Corynebacterium & Actinobacteria & UP000006659\_858619.fasta \\
Corynebacterium & Actinobacteria & UP000010445\_1035195.fasta \\
Corynebacterium & Actinobacteria & UP000011723\_1121362.fasta \\
Corynebacterium & Actinobacteria & UP000015388\_1224163.fasta \\
Corynebacterium & Actinobacteria & UP000016943\_1348662.fasta \\
Corynebacterium & Actinobacteria & UP000017096\_1203562.fasta \\
Corynebacterium & Actinobacteria & UP000017102\_1203622.fasta \\
Corynebacterium & Actinobacteria & UP000019222\_1224164.fasta \\
Corynebacterium & Actinobacteria & UP000019226\_1285583.fasta \\
Corynebacterium & Actinobacteria & UP000019232\_1451189.fasta \\
Corynebacterium & Actinobacteria & UP000023703\_1404245.fasta \\
Corynebacterium & Actinobacteria & UP000028504\_191610.fasta \\
Corynebacterium & Actinobacteria & UP000028780\_156978.fasta \\
Corynebacterium & Actinobacteria & UP000028939\_401472.fasta \\
Corynebacterium & Actinobacteria & UP000029247\_1487956.fasta \\
Corynebacterium & Actinobacteria & UP000029569\_1401064.fasta \\
Corynebacterium & Actinobacteria & UP000029914\_558173.fasta \\
Corynebacterium & Actinobacteria & UP000031928\_1224162.fasta \\
Corynebacterium & Actinobacteria & UP000033457\_35755.fasta \\
Corynebacterium & Actinobacteria & UP000033566\_161896.fasta \\
Corynebacterium & Actinobacteria & UP000034960\_1725.fasta \\
Corynebacterium & Actinobacteria & UP000035199\_571915.fasta \\
Corynebacterium & Actinobacteria & UP000035368\_1050174.fasta \\
Corynebacterium & Actinobacteria & UP000035540\_136857.fasta \\
Corynebacterium & Actinobacteria & UP000035548\_1072256.fasta \\
Corynebacterium & Actinobacteria & UP000050488\_1544413.fasta \\
Corynebacterium & Actinobacteria & UP000060016\_156976.fasta \\
Corynebacterium & Actinobacteria & UP000070591\_1384076.fasta \\
Corynebacterium & Actinobacteria & UP000176366\_1581139.fasta \\
Corynebacterium & Actinobacteria & UP000177600\_1581138.fasta \\
Corynebacterium & Actinobacteria & UP000177657\_1581050.fasta \\
Corynebacterium & Actinobacteria & UP000182237\_441500.fasta \\
Corynebacterium & Actinobacteria & UP000185434\_1437875.fasta \\
Corynebacterium & Actinobacteria & UP000185469\_1437874.fasta \\
Corynebacterium & Actinobacteria & UP000185478\_1431546.fasta \\
Corynebacterium & Actinobacteria & UP000185479\_28028.fasta \\
Corynebacterium & Actinobacteria & UP000185491\_161895.fasta \\
Coxiella & Gammaproteobacteria & UP000002671\_227377.fasta \\
Coxiella & Gammaproteobacteria & UP000051153\_1703354.fasta \\
Coxiella & Gammaproteobacteria & UP000059222\_325775.fasta \\
Coxiella & Gammaproteobacteria & UP000176290\_1797696.fasta \\
Coxiella & Gammaproteobacteria & UP000179163\_1797697.fasta \\
Crenobacter & Betaproteobacteria & UP000076625\_1452487.fasta \\
Criblamydia & Chlamydiae & UP000031552\_1437425.fasta \\
Criibacterium & Firmicutes & UP000093352\_1871336.fasta \\
Crinalium & Cyanobacteria & UP000010472\_1173022.fasta \\
Croceibacter & Bacteroidetes & UP000002297\_216432.fasta \\
Croceicoccus & Alphaproteobacteria & UP000035287\_1348774.fasta \\
Croceitalea & Bacteroidetes & UP000050280\_1300341.fasta \\
Crocosphaera & Cyanobacteria & UP000003922\_165597.fasta \\
Cronobacter & Gammaproteobacteria & UP000000260\_290339.fasta \\
Cruoricaptor & Bacteroidetes & UP000184335\_1118202.fasta \\
Cryobacterium & Actinobacteria & UP000029864\_1001240.fasta \\
Cryobacterium & Actinobacteria & UP000092582\_670052.fasta \\
Cryptobacterium & Actinobacteria & UP000000954\_469378.fasta \\
Cryptosporangium & Actinobacteria & UP000021053\_927661.fasta \\
Cryptosporangium & Actinobacteria & UP000184440\_134849.fasta \\
Cupriavidus & Betaproteobacteria & UP000002429\_266264.fasta \\
Cupriavidus & Betaproteobacteria & UP000005808\_1127483.fasta \\
Cupriavidus & Betaproteobacteria & UP000008210\_381666.fasta \\
Cupriavidus & Betaproteobacteria & UP000031843\_68895.fasta \\
Cupriavidus & Betaproteobacteria & UP000053474\_1217418.fasta \\
Cupriavidus & Betaproteobacteria & UP000094452\_1774745.fasta \\
Cupriavidus & Betaproteobacteria & UP000178101\_876364.fasta \\
Curtobacterium & Actinobacteria & UP000050821\_1736311.fasta \\
Curtobacterium & Actinobacteria & UP000069933\_1561023.fasta \\
Curtobacterium & Actinobacteria & UP000095245\_1891920.fasta \\
Curvibacter & Betaproteobacteria & UP000051912\_1714344.fasta \\
Curvibacter & Betaproteobacteria & UP000176652\_1797747.fasta \\
Curvibacter & Betaproteobacteria & UP000178362\_1797746.fasta \\
Cutibacterium & Actinobacteria & UP000016307\_1160719.fasta \\
Cyanobacterium & Cyanobacteria & UP000010480\_755178.fasta \\
Cyanobacterium & Cyanobacteria & UP000010483\_292563.fasta \\
Cyanobium & Cyanobacteria & UP000003950\_180281.fasta \\
Cyanobium & Cyanobacteria & UP000010388\_292564.fasta \\
Cyanothece & Cyanobacteria & UP000001203\_43989.fasta \\
Cyanothece & Cyanobacteria & UP000002384\_65393.fasta \\
Cyanothece & Cyanobacteria & UP000002511\_395961.fasta \\
Cyanothece & Cyanobacteria & UP000008204\_41431.fasta \\
Cyanothece & Cyanobacteria & UP000008206\_497965.fasta \\
Cyclobacterium & Bacteroidetes & UP000001635\_880070.fasta \\
Cyclobacterium & Bacteroidetes & UP000184513\_388280.fasta \\
Cycloclasticus & Gammaproteobacteria & UP000006282\_385025.fasta \\
Cycloclasticus & Gammaproteobacteria & UP000070359\_1795870.fasta \\
Cylindrospermum & Cyanobacteria & UP000010475\_56107.fasta \\
Cystobacter & Acidithiobacillia & UP000011682\_1242864.fasta \\
Cytophaga & Bacteroidetes & UP000001822\_269798.fasta \\
Dechloromonas & Betaproteobacteria & UP000000550\_159087.fasta \\
Dechlorosoma &  & UP000005633\_640081.fasta \\
Deferribacter & Synergistaceae & UP000001520\_639282.fasta \\
Defluviimonas & Alphaproteobacteria & UP000026305\_1417296.fasta \\
Defluviimonas & Alphaproteobacteria & UP000076128\_1335048.fasta \\
Defluviitoga & Thermotogae & UP000032809\_1006576.fasta \\
Dehalobacter & Firmicutes & UP000000482\_1131462.fasta \\
Dehalococcoides & Chloroflexi & UP000008289\_243164.fasta \\
Dehalogenimonas & Chloroflexi & UP000002349\_552811.fasta \\
Dehalogenimonas & Chloroflexi & UP000034106\_943347.fasta \\
Dehalogenimonas & Chloroflexi & UP000053947\_1217799.fasta \\
Deinococcus & Deinococcus-Thermus & UP000002208\_546414.fasta \\
Deinococcus & Deinococcus-Thermus & UP000002431\_319795.fasta \\
Deinococcus & Deinococcus-Thermus & UP000002524\_243230.fasta \\
Deinococcus & Deinococcus-Thermus & UP000007575\_745776.fasta \\
Deinococcus & Deinococcus-Thermus & UP000007718\_693977.fasta \\
Deinococcus & Deinococcus-Thermus & UP000008635\_709986.fasta \\
Deinococcus & Deinococcus-Thermus & UP000010467\_937777.fasta \\
Deinococcus & Deinococcus-Thermus & UP000027898\_1489678.fasta \\
Deinococcus & Deinococcus-Thermus & UP000034024\_1309411.fasta \\
Deinococcus & Deinococcus-Thermus & UP000051726\_1704277.fasta \\
Deinococcus & Deinococcus-Thermus & UP000077363\_1182568.fasta \\
Delftia & Betaproteobacteria & UP000000784\_398578.fasta \\
Denitrobacterium & Actinobacteria & UP000077372\_79604.fasta \\
Denitrovibrio & Deferribacteraceae & UP000002012\_522772.fasta \\
Dermabacter & Actinobacteria & UP000014577\_1203568.fasta \\
Dermacoccus & Actinobacteria & UP000027986\_1274.fasta \\
Dermacoccus & Actinobacteria & UP000036330\_1641401.fasta \\
Desertifilum & Cyanobacteria & UP000095472\_1781255.fasta \\
Desmospora & Firmicutes & UP000004046\_997346.fasta \\
Desulfacinum & Acidithiobacillia & UP000184076\_1121391.fasta \\
Desulfarculus & Acidithiobacillia & UP000009047\_644282.fasta \\
Desulfatibacillum & Acidithiobacillia & UP000000739\_439235.fasta \\
Desulfatitalea & Acidithiobacillia & UP000033431\_1629708.fasta \\
Desulfitibacter & Firmicutes & UP000053015\_1734395.fasta \\
Desulfitobacterium & Firmicutes & UP000001946\_138119.fasta \\
Desulfitobacterium & Firmicutes & UP000010797\_871963.fasta \\
Desulfitobacterium & Firmicutes & UP000010847\_871968.fasta \\
Desulfobacca & Acidithiobacillia & UP000000483\_880072.fasta \\
Desulfobacca & Acidithiobacillia & UP000177430\_1797908.fasta \\
Desulfobacca & Acidithiobacillia & UP000178281\_1797909.fasta \\
Desulfobacterium & Acidithiobacillia & UP000000442\_177437.fasta \\
Desulfobacter & Acidithiobacillia & UP000005778\_879212.fasta \\
Desulfobacula & Acidithiobacillia & UP000007347\_651182.fasta \\
Desulfobacula & Acidithiobacillia & UP000176788\_1797911.fasta \\
Desulfobacula & Acidithiobacillia & UP000178041\_1797912.fasta \\
Desulfobulbus & Acidithiobacillia & UP000006365\_577650.fasta \\
Desulfobulbus & Acidithiobacillia & UP000030148\_1536652.fasta \\
Desulfocapsa & Acidithiobacillia & UP000011721\_1167006.fasta \\
Desulfococcus & Acidithiobacillia & UP000008561\_96561.fasta \\
Desulfococcus & Acidithiobacillia & UP000014977\_1121405.fasta \\
Desulfofustis & Acidithiobacillia & UP000184139\_1121409.fasta \\
Desulfohalobium & Acidithiobacillia & UP000001052\_485915.fasta \\
Desulfomicrobium & Acidithiobacillia & UP000002216\_525897.fasta \\
Desulfomicrobium & Acidithiobacillia & UP000063964\_888061.fasta \\
Desulfomonile & Acidithiobacillia & UP000006055\_706587.fasta \\
Desulfonatronospira & Acidithiobacillia & UP000005496\_555779.fasta \\
Desulfonauticus & Acidithiobacillia & UP000053839\_1635258.fasta \\
Desulfopila & Acidithiobacillia & UP000184603\_1121416.fasta \\
Desulfoplanes & Acidithiobacillia & UP000095200\_1592317.fasta \\
Desulforudis & Firmicutes & UP000008544\_477974.fasta \\
Desulfosporosinus & Firmicutes & UP000002892\_646529.fasta \\
Desulfosporosinus & Firmicutes & UP000004928\_913865.fasta \\
Desulfosporosinus & Firmicutes & UP000005104\_768710.fasta \\
Desulfosporosinus & Firmicutes & UP000005262\_768704.fasta \\
Desulfosporosinus & Firmicutes & UP000006346\_768706.fasta \\
Desulfosporosinus & Firmicutes & UP000030439\_1536651.fasta \\
Desulfosporosinus & Firmicutes & UP000033442\_1617025.fasta \\
Desulfosporosinus & Firmicutes & UP000053148\_1734396.fasta \\
Desulfosporosinus & Firmicutes & UP000183954\_1121420.fasta \\
Desulfotalea & Acidithiobacillia & UP000000602\_177439.fasta \\
Desulfotignum & Acidithiobacillia & UP000014216\_1286635.fasta \\
Desulfotomaculum & Firmicutes & UP000001556\_349161.fasta \\
Desulfotomaculum & Firmicutes & UP000002217\_485916.fasta \\
Desulfotomaculum & Firmicutes & UP000009226\_868595.fasta \\
Desulfotomaculum & Firmicutes & UP000009229\_760568.fasta \\
Desulfotomaculum & Firmicutes & UP000009234\_696281.fasta \\
Desulfotomaculum & Firmicutes & UP000009315\_1121428.fasta \\
Desulfotomaculum & Firmicutes & UP000013520\_767817.fasta \\
Desulfotomaculum & Firmicutes & UP000053813\_1635262.fasta \\
Desulfotomaculum & Firmicutes & UP000053828\_1641375.fasta \\
Desulfotomaculum & Firmicutes & UP000054111\_58135.fasta \\
Desulfotomaculum & Firmicutes & UP000078532\_1838280.fasta \\
Desulfotomaculum & Firmicutes & UP000183997\_1121421.fasta \\
Desulfotomaculum & Firmicutes & UP000184148\_1121429.fasta \\
Desulfovibrio & Acidithiobacillia & UP000001361\_883.fasta \\
Desulfovibrio & Acidithiobacillia & UP000002191\_643562.fasta \\
Desulfovibrio & Acidithiobacillia & UP000002194\_882.fasta \\
Desulfovibrio & Acidithiobacillia & UP000002598\_525146.fasta \\
Desulfovibrio & Acidithiobacillia & UP000002601\_526222.fasta \\
Desulfovibrio & Acidithiobacillia & UP000002710\_207559.fasta \\
Desulfovibrio & Acidithiobacillia & UP000003676\_411464.fasta \\
Desulfovibrio & Acidithiobacillia & UP000004662\_644968.fasta \\
Desulfovibrio & Acidithiobacillia & UP000006424\_665942.fasta \\
Desulfovibrio & Acidithiobacillia & UP000007844\_690850.fasta \\
Desulfovibrio & Acidithiobacillia & UP000007845\_641491.fasta \\
Desulfovibrio & Acidithiobacillia & UP000009071\_573370.fasta \\
Desulfovibrio & Acidithiobacillia & UP000011724\_1322246.fasta \\
Desulfovibrio & Acidithiobacillia & UP000014960\_941449.fasta \\
Desulfovibrio & Acidithiobacillia & UP000014975\_1121439.fasta \\
Desulfovibrio & Acidithiobacillia & UP000016587\_1121448.fasta \\
Desulfovibrio & Acidithiobacillia & UP000175712\_1869297.fasta \\
Desulfurella & Acidithiobacillia & UP000019023\_694431.fasta \\
Desulfuribacillus & Firmicutes & UP000094296\_766136.fasta \\
Desulfuribacillus & Firmicutes & UP000095255\_1390249.fasta \\
Desulfurispirillum & Desulfurispirillum & UP000002572\_653733.fasta \\
Desulfurivibrio & Acidithiobacillia & UP000001508\_589865.fasta \\
Desulfurobacterium & Aquificae & UP000007102\_868864.fasta \\
Desulfuromonas & Acidithiobacillia & UP000005695\_281689.fasta \\
Desulfuromonas & Acidithiobacillia & UP000051310\_1735325.fasta \\
Desulfuromonas & Acidithiobacillia & UP000057158\_1603606.fasta \\
Desulfuromonas & Acidithiobacillia & UP000075994\_1823759.fasta \\
Dethiobacter & Firmicutes & UP000006443\_555088.fasta \\
Dethiosulfatarculus & Acidithiobacillia & UP000032233\_1429043.fasta \\
Dethiosulfatibacter & Firmicutes & UP000184052\_1121476.fasta \\
Dethiosulfovibrio & Synergistaceae & UP000006427\_469381.fasta \\
Devosia & Alphaproteobacteria & UP000028638\_1502724.fasta \\
Devosia & Alphaproteobacteria & UP000028981\_46914.fasta \\
Devosia & Alphaproteobacteria & UP000033411\_1293439.fasta \\
Devosia & Alphaproteobacteria & UP000033514\_361041.fasta \\
Devosia & Alphaproteobacteria & UP000033519\_728005.fasta \\
Devosia & Alphaproteobacteria & UP000033608\_1121477.fasta \\
Devosia & Alphaproteobacteria & UP000033632\_443610.fasta \\
Devosia & Alphaproteobacteria & UP000033649\_429727.fasta \\
Devosia & Alphaproteobacteria & UP000037066\_1643450.fasta \\
Devosia & Alphaproteobacteria & UP000051002\_1736531.fasta \\
Devosia & Alphaproteobacteria & UP000051058\_1736537.fasta \\
Devosia & Alphaproteobacteria & UP000183447\_665118.fasta \\
Devosia & Alphaproteobacteria & UP000184113\_1895753.fasta \\
Dialister & Firmicutes & UP000003277\_742743.fasta \\
Dialister & Firmicutes & UP000003503\_888062.fasta \\
Dialister & Firmicutes & UP000017966\_1263072.fasta \\
Dialister & Firmicutes & UP000017985\_1262870.fasta \\
Dialister & Firmicutes & UP000018365\_1262869.fasta \\
Dialister & Firmicutes & UP000018383\_1262871.fasta \\
Dichelobacter & Gammaproteobacteria & UP000000248\_246195.fasta \\
Dickeya & Gammaproteobacteria & UP000006859\_198628.fasta \\
Dictyoglomus & Dictyoglomus & UP000007719\_515635.fasta \\
Dietzia & Actinobacteria & UP000004165\_910954.fasta \\
Dinoroseobacter & Alphaproteobacteria & UP000006833\_398580.fasta \\
Dissulfuribacter & Acidithiobacillia & UP000093080\_1156395.fasta \\
Dokdonella & Gammaproteobacteria & UP000076830\_1300342.fasta \\
Dokdonia & Bacteroidetes & UP000008290\_983548.fasta \\
Dolosigranulum & Firmicutes & UP000003599\_883103.fasta \\
Domibacillus & Firmicutes & UP000095658\_1714016.fasta \\
Donghicola & Alphaproteobacteria & UP000092343\_1836468.fasta \\
Donghicola & Alphaproteobacteria & UP000184085\_1779855.fasta \\
Dorea & Firmicutes & UP000014211\_1235798.fasta \\
Dorea & Firmicutes & UP000017921\_1262872.fasta \\
Dorea & Firmicutes & UP000018109\_1263073.fasta \\
Dorea & Firmicutes & UP000018262\_1262873.fasta \\
Dorea & Firmicutes & UP000018333\_1263074.fasta \\
Draconibacterium & Bacteroidetes & UP000023772\_1168034.fasta \\
Duganella & Betaproteobacteria & UP000051032\_1736266.fasta \\
Duganella & Betaproteobacteria & UP000051728\_1736489.fasta \\
Duganella & Betaproteobacteria & UP000184339\_551987.fasta \\
Dyadobacter & Bacteroidetes & UP000002011\_471854.fasta \\
Dyella & Gammaproteobacteria & UP000024387\_1379159.fasta \\
Dyella & Gammaproteobacteria & UP000077255\_445710.fasta \\
Dysgonomonas & Bacteroidetes & UP000004913\_742766.fasta \\
Dysgonomonas & Bacteroidetes & UP000006420\_742767.fasta \\
Dysgonomonas & Bacteroidetes & UP000184480\_1346286.fasta \\
Echinacea & Mesangiospermae & UP000050566\_1123738.fasta \\
Echinicola & Bacteroidetes & UP000010796\_926556.fasta \\
Ectothiorhodospira & Gammaproteobacteria & UP000005314\_519989.fasta \\
Edwardsiella & Gammaproteobacteria & UP000001485\_634503.fasta \\
Eggerthella & Actinobacteria & UP000001377\_479437.fasta \\
Eggerthella & Actinobacteria & UP000008929\_502558.fasta \\
Eggerthella & Actinobacteria & UP000018042\_1262875.fasta \\
Eggerthella & Actinobacteria & UP000018088\_1262877.fasta \\
Eggerthella & Actinobacteria & UP000018266\_1262876.fasta \\
Eggerthella & Actinobacteria & UP000018393\_1262874.fasta \\
Eggerthia & Firmicutes & UP000011758\_999415.fasta \\
Ehrlichia & Alphaproteobacteria & UP000000533\_302409.fasta \\
Ehrlichia & Alphaproteobacteria & UP000008320\_205920.fasta \\
Eikenella & Betaproteobacteria & UP000005837\_546274.fasta \\
Elizabethkingia & Bacteroidetes & UP000028933\_1338011.fasta \\
Elstera & Alphaproteobacteria & UP000033774\_552518.fasta \\
Elusimicrobium & Elusimicrobia & UP000001029\_445932.fasta \\
Emticicia & Bacteroidetes & UP000002875\_929562.fasta \\
Endomicrobium & Endomicrobia & UP000035337\_1408281.fasta \\
Endozoicomonas & Gammaproteobacteria & UP000027997\_305900.fasta \\
Endozoicomonas & Gammaproteobacteria & UP000028006\_1027273.fasta \\
Endozoicomonas & Gammaproteobacteria & UP000028073\_1137799.fasta \\
Enhydrobacter & Alphaproteobacteria & UP000010294\_553217.fasta \\
Enhygromyxa & Acidithiobacillia & UP000031599\_215803.fasta \\
Ensifer & Alphaproteobacteria & UP000051719\_1736509.fasta \\
Enteractinococcus & Actinobacteria & UP000078292\_1837282.fasta \\
Enterobacter & Gammaproteobacteria & UP000000230\_399742.fasta \\
Enterobacter & Gammaproteobacteria & UP000006872\_701347.fasta \\
Enterobacter & Gammaproteobacteria & UP000017834\_1399146.fasta \\
Enterococcus & Firmicutes & UP000001415\_226185.fasta \\
Enterococcus & Firmicutes & UP000002895\_768486.fasta \\
Enterococcus & Firmicutes & UP000005269\_333849.fasta \\
Enterococcus & Firmicutes & UP000010296\_888064.fasta \\
Enterococcus & Firmicutes & UP000012675\_565655.fasta \\
Enterococcus & Firmicutes & UP000013750\_1158614.fasta \\
Enterococcus & Firmicutes & UP000013777\_1158606.fasta \\
Enterococcus & Firmicutes & UP000013782\_1158607.fasta \\
Enterococcus & Firmicutes & UP000013785\_1158610.fasta \\
Enterococcus & Firmicutes & UP000013858\_1158608.fasta \\
Enterococcus & Firmicutes & UP000014104\_1140002.fasta \\
Enterococcus & Firmicutes & UP000014113\_1121865.fasta \\
Enterococcus & Firmicutes & UP000014127\_1139219.fasta \\
Enterococcus & Firmicutes & UP000014136\_1139996.fasta \\
Enterococcus & Firmicutes & UP000014199\_1140001.fasta \\
Enterococcus & Firmicutes & UP000014594\_1260356.fasta \\
Enterococcus & Firmicutes & UP000015939\_1316414.fasta \\
Enterococcus & Firmicutes & UP000015961\_1140003.fasta \\
Enterococcus & Firmicutes & UP000017415\_1121864.fasta \\
Enterococcus & Firmicutes & UP000018580\_1300150.fasta \\
Enterococcus & Firmicutes & UP000078516\_417368.fasta \\
Enterococcus & Firmicutes & UP000095094\_332950.fasta \\
Enterococcus & Firmicutes & UP000095256\_762845.fasta \\
Enterococcus & Firmicutes & UP000181884\_214095.fasta \\
Enterococcus & Firmicutes & UP000182077\_249189.fasta \\
Enterococcus & Firmicutes & UP000182149\_328396.fasta \\
Enterococcus & Firmicutes & UP000182152\_150033.fasta \\
